Time(s),Filtered_ECG(mV),R_Peak
-11.7448,-0.130128,0
-11.7408,-8.521761,0
-11.7368,-4.381750,0
-11.7329,6.194098,0
-11.7289,7.143406,0
-11.7249,-2.664507,0
-11.7209,-9.712964,0
-11.7169,-4.644915,0
-11.7122,6.027860,0
-11.7082,6.872728,0
-11.7048,-3.090727,0
-11.7003,-10.070862,0
-11.6963,-4.642050,0
-11.6833,6.445440,0
-11.6813,7.251990,0
-11.6803,-2.811405,0
-11.6793,-9.860391,0
-11.6763,-4.518226,0
-11.6723,6.282560,0
-11.6683,7.002060,0
-11.6643,-3.043330,0
-11.6603,-10.032713,0
-11.6563,-4.503064,0
-11.6523,6.636712,0
-11.6483,7.654521,0
-11.6443,-2.216364,0
-11.6403,-9.261210,0
-11.6363,-4.266487,0
-11.6323,6.314490,0
-11.6283,6.820380,0
-11.6243,-3.485337,0
-11.6203,-10.469622,0
-11.6163,-4.988355,0
-11.6123,6.028713,0
-11.6083,6.744715,0
-11.6043,-3.464619,0
-11.6002,-10.424769,0
-11.5962,-4.947499,0
-11.5912,5.661235,0
-11.5722,5.812716,0
-11.5692,-4.263394,0
-11.5672,-10.772229,0
-11.5662,-4.826990,0
-11.5652,6.064010,0
-11.5642,6.237101,0
-11.5642,-4.118653,0
-11.5602,-10.697235,0
-11.5562,-4.668885,0
-11.5522,6.312707,0
-11.5482,6.890632,0
-11.5442,-3.107799,0
-11.5402,-9.644941,0
-11.5362,-3.592250,0
-11.5322,7.400210,0
-11.5282,8.015457,0
-11.5232,-2.085913,0
-11.5202,-8.461392,0
-11.5162,-2.251149,0
-11.5122,8.774867,0
-11.5082,8.839027,0
-11.5042,-1.400813,0
-11.5007,-7.628275,0
-11.4954,-1.313548,0
-11.4650,9.725693,0
-11.4620,9.482504,0
-11.4590,-1.295624,0
-11.4560,-7.760528,0
-11.4540,-1.511337,0
-11.4530,9.497857,0
-11.4520,9.553295,0
-11.4500,-0.795278,0
-11.4470,-7.324402,0
-11.4470,-1.354963,0
-11.4470,9.244919,0
-11.4460,8.968144,0
-11.4440,-1.694426,0
-11.4400,-8.222909,0
-11.4358,-1.882632,0
-11.4328,9.035541,0
-11.4284,8.637708,0
-11.4244,-2.193082,0
-11.4204,-8.771363,0
-11.4164,-2.770842,0
-11.4118,7.911299,0
-11.4088,7.751751,0
-11.4045,-2.888105,0
-11.4000,-9.084237,0
-11.3960,-2.727109,0
-11.3860,8.236527,0
-11.3740,7.915404,0
-11.3730,-2.860898,0
-11.3720,-9.100126,0
-11.3710,-2.526897,0
-11.3640,8.352112,0
-11.3610,7.796126,0
-11.3600,-3.261022,0
-11.3590,-9.456679,0
-11.3560,-2.920574,0
-11.3520,8.016861,0
-11.3480,7.573793,0
-11.3440,-3.090152,0
-11.3400,-9.107553,0
-11.3360,-2.662914,0
-11.3320,8.135655,0
-11.3280,7.638044,0
-11.3245,-3.409346,0
-11.3205,-9.725291,0
-11.3165,-3.234122,0
-11.3122,7.548495,0
-11.3082,6.755176,0
-11.3042,-3.893855,0
-11.2996,-9.641606,0
-11.2933,-2.700877,0
-11.2793,8.282381,0
-11.2793,7.621656,0
-11.2781,-3.381790,0
-11.2781,-9.692729,0
-11.2760,-3.053520,0
-11.2720,7.823881,0
-11.2678,7.128083,0
-11.2638,-3.633715,0
-11.2598,-9.617580,0
-11.2564,-2.773195,0
-11.2524,8.059374,0
-11.2484,7.226999,0
-11.2444,-3.866726,0
-11.2394,-9.909839,0
-11.2364,-3.199651,0
-11.2324,7.528572,0
-11.2280,6.456209,0
-11.2240,-4.588870,0
-11.2200,-10.432239,0
-11.2160,-3.225378,0
-11.2120,8.078059,0
-11.2080,7.157079,0
-11.2033,-3.914609,0
-11.1998,-10.077131,0
-11.1868,-3.497164,0
-11.1848,7.210162,0
-11.1838,6.064754,0
-11.1828,-4.653058,0
-11.1798,-10.091818,0
-11.1758,-2.781298,0
-11.1718,8.154657,0
-11.1678,6.911956,0
-11.1638,-4.254759,0
-11.1598,-10.134818,0
-11.1554,-3.103721,0
-11.1520,7.674677,0
-11.1480,6.632654,0
-11.1440,-4.280470,0
-11.1400,-10.091592,0
-11.1360,-3.066414,0
-11.1320,7.892139,0
-11.1280,6.807787,0
-11.1240,-4.085535,0
-11.1200,-9.804898,0
-11.1156,-2.770743,0
-11.1114,7.804478,0
-11.1084,6.275231,0
-11.1018,-4.707451,0
-11.0881,-9.943092,0
-11.0871,-2.544376,0
-11.0871,8.445789,0
-11.0861,6.828209,0
-11.0841,-4.943114,0
-11.0801,-11.150199,0
-11.0757,-4.380562,0
-11.0717,6.259041,0
-11.0677,5.075305,0
-11.0637,-5.590410,0
-11.0597,-10.234532,0
-11.0557,-2.362619,0
-11.0517,8.465441,0
-11.0477,6.994092,0
-11.0437,-4.256274,0
-11.0397,-10.038946,0
-11.0357,-2.937641,0
-11.0317,7.721624,0
-11.0277,6.352862,0
-11.0237,-4.697892,0
-11.0177,-9.969432,0
-11.0054,-2.555619,0
-11.0054,7.835463,0
-11.0044,6.108560,0
-11.0034,-5.168369,0
-10.9999,-10.842707,0
-10.9959,-3.514376,0
-10.9919,7.422404,0
-10.9879,6.594576,0
-10.9839,-2.937772,0
-10.9799,-6.527058,0
-10.9759,1.764016,0
-10.9715,12.017691,0
-10.9675,9.188718,0
-10.9635,-3.195366,0
-10.9595,-9.275818,0
-10.9555,-2.384268,0
-10.9515,7.744046,0
-10.9475,5.807042,0
-10.9395,-5.246615,0
-10.9235,-10.157979,0
-10.9235,-2.228582,0
-10.9225,8.196997,0
-10.9225,6.229565,0
-10.9225,-4.947042,0
-10.9195,-9.855543,0
-10.9155,-2.130135,0
-10.9115,8.471853,0
-10.9076,6.605231,0
-10.9036,-4.671446,0
-10.8994,-9.899242,0
-10.8954,-2.339533,0
-10.8914,7.995000,0
-10.8874,5.821152,0
-10.8834,-5.362890,0
-10.8794,-10.203833,0
-10.8754,-2.009187,0
-10.8714,8.660218,0
-10.8674,6.410502,0
-10.8634,-4.947018,0
-10.8594,-9.941466,0
-10.8554,-2.163202,0
-10.8514,8.258002,0
-10.8474,6.018973,0
-10.8314,-5.162411,0
-10.8314,-10.084334,0
-10.8304,-2.430920,0
-10.8304,7.577142,0
-10.8274,5.180588,0
-10.8234,-5.819318,0
-10.8194,-10.341952,0
-10.8154,-2.391865,0
-10.8114,7.721330,0
-10.8073,4.995816,0
-10.8039,-6.329489,0
-10.7991,-10.913987,0
-10.7951,-2.720706,0
-10.7911,7.722978,0
-10.7871,5.109671,0
-10.7831,-6.356368,0
-10.7791,-11.156264,0
-10.7751,-2.920233,0
-10.7715,7.861253,0
-10.7655,5.836985,0
-10.7515,-5.065187,0
-10.7505,-9.370631,0
-10.7505,-1.426148,0
-10.7495,8.641704,0
-10.7471,6.107519,0
-10.7431,-4.735367,0
-10.7391,-8.786358,0
-10.7361,-0.418403,0
-10.7312,9.728334,0
-10.7272,6.922316,0
-10.7232,-4.088967,0
-10.7192,-8.163476,0
-10.7152,0.308273,0
-10.7112,10.878369,0
-10.7070,8.233355,0
-10.7033,-3.212724,0
-10.6992,-7.575216,0
-10.6950,0.946141,0
-10.6911,11.336987,0
-10.6864,8.671932,0
-10.6679,-2.626657,0
-10.6679,-7.074761,0
-10.6669,0.959696,0
-10.6669,10.904598,0
-10.6659,7.823430,0
-10.6629,-3.696216,0
-10.6589,-8.106176,0
-10.6549,0.071925,0
-10.6509,9.818263,0
-10.6469,6.623301,0
-10.6429,-4.813343,0
-10.6389,-8.893756,0
-10.6349,-0.547350,0
-10.6309,9.261544,0
-10.6278,5.976638,0
-10.6230,-5.143301,0
-10.6196,-8.978316,0
-10.6156,-0.413926,0
-10.6116,9.489346,0
-10.6076,6.236111,0
-10.6034,-5.185587,0
-10.5992,-9.202694,0
-10.5952,-0.589624,0
-10.5832,9.260584,0
-10.5832,5.737232,0
-10.5822,-5.639565,0
-10.5792,-9.653950,0
-10.5752,-0.925265,0
-10.5712,9.136443,0
-10.5672,5.968984,0
-10.5628,-5.309725,0
-10.5587,-9.083111,0
-10.5555,-0.252801,0
-10.5515,9.625281,0
-10.5475,6.175724,0
-10.5425,-5.232439,0
-10.5395,-9.099090,0
-10.5351,-0.101236,0
-10.5311,9.652815,0
-10.5271,6.254865,0
-10.5161,-5.212244,0
-10.5006,-9.042589,0
-10.4996,-0.425709,0
-10.4996,9.310236,0
-10.4986,5.982008,0
-10.4966,-5.443420,0
-10.4946,-9.248010,0
-10.4936,-0.646827,0
-10.4906,8.948148,0
-10.4866,5.319876,0
-10.4826,-6.136236,0
-10.4786,-9.533896,0
-10.4746,-0.534386,0
-10.4706,9.169975,0
-10.4666,5.313393,0
-10.4626,-6.338229,0
-10.4586,-10.068073,0
-10.4546,-0.962007,0
-10.4506,8.811582,0
-10.4466,5.234823,0
-10.4426,-5.794124,0
-10.4378,-9.251994,0
-10.4156,-0.362574,0
-10.4146,9.141615,0
-10.4136,5.352644,0
-10.4136,-6.198817,0
-10.4136,-9.678875,0
-10.4126,-0.617038,0
-10.4106,9.000597,0
-10.4066,5.156195,0
-10.4026,-6.649640,0
-10.3991,-10.295272,0
-10.3951,-1.373208,0
-10.3901,8.488322,0
-10.3870,4.941904,0
-10.3831,-6.103086,0
-10.3786,-9.327325,0
-10.3746,0.068021,0
-10.3706,9.828133,0
-10.3666,6.019298,0
-10.3626,-5.477661,0
-10.3586,-9.079925,0
-10.3546,-0.237402,0
-10.3506,9.318008,0
-10.3466,5.370585,0
-10.3431,-6.233020,0
-10.3391,-9.498166,0
-10.3349,-0.266015,0
-10.3299,9.154616,0
-10.3179,5.182829,0
-10.3169,-6.138712,0
-10.3109,-9.476824,0
-10.3109,-0.219399,0
-10.3099,9.818445,0
-10.3069,6.953175,0
-10.3029,-3.245010,0
-10.2986,-5.837959,0
-10.2946,3.144512,0
-10.2906,11.556659,0
-10.2866,6.044094,0
-10.2826,-6.363275,0
-10.2786,-10.050530,0
-10.2746,-1.025281,0
-10.2706,8.445037,0
-10.2666,4.457210,0
-10.2626,-6.715983,0
-10.2586,-9.469358,0
-10.2546,-0.025803,0
-10.2506,9.198735,0
-10.2466,5.024697,0
-10.2426,-6.249400,0
-10.2365,-9.184348,0
-10.2235,0.047908,0
-10.2145,9.090779,0
-10.2115,4.574202,0
-10.2088,-6.632981,0
-10.2088,-9.431901,0
-10.2077,-0.061486,0
-10.2067,9.219841,0
-10.2067,4.831008,0
-10.2028,-6.344632,0
-10.1982,-8.995985,0
-10.1942,0.318295,0
-10.1902,9.526901,0
-10.1862,5.043576,0
-10.1822,-6.251056,0
-10.1782,-8.798724,0
-10.1742,0.668366,0
-10.1712,9.688174,0
-10.1667,5.122737,0
-10.1629,-6.172688,0
-10.1589,-8.819467,0
-10.1549,0.772241,0
-10.1505,9.697269,0
-10.1465,4.924470,0
-10.1425,-6.451757,0
-10.1385,-8.986198,0
-10.1345,0.431526,0
-10.1305,9.315414,0
-10.1265,4.594101,0
-10.1225,-6.643369,0
-10.1185,-9.214792,0
-10.1125,0.359609,0
-10.1035,9.433505,0
-10.0993,5.022969,0
-10.0983,-6.003870,0
-10.0973,-8.270497,0
-10.0943,1.336107,0
-10.0903,10.020952,0
-10.0863,5.248263,0
-10.0823,-5.447191,0
-10.0782,-6.962447,0
-10.0742,3.209884,0
-10.0702,11.948580,0
-10.0662,6.634859,0
-10.0622,-4.862456,0
-10.0582,-6.916128,0
-10.0542,3.165914,0
-10.0502,11.872247,0
-10.0462,6.791371,0
-10.0422,-4.400382,0
-10.0382,-6.226125,0
-10.0342,3.864445,0
-10.0302,12.661216,0
-10.0262,7.422688,0
-10.0222,-4.092048,0
-10.0182,-6.122278,0
-10.0142,3.945046,0
-10.0101,12.358956,0
-10.0064,6.906000,0
-10.0024,-4.457536,0
-9.9979,-6.752356,0
-9.9939,2.865703,0
-9.9899,11.152855,0
-9.9869,5.565215,0
-9.9827,-5.918464,0
-9.9787,-8.005290,0
-9.9747,2.081509,0
-9.9707,10.546294,0
-9.9657,4.982763,0
-9.9627,-6.399457,0
-9.9577,-8.163202,0
-9.9537,1.824027,0
-9.9497,10.099475,0
-9.9457,4.434929,0
-9.9417,-7.007115,0
-9.9379,-8.737229,0
-9.9329,1.426898,0
-9.9208,9.875388,0
-9.9198,4.346924,0
-9.9188,-7.108983,0
-9.9188,-8.866178,0
-9.9138,1.310283,0
-9.9108,9.515216,0
-9.9058,4.060631,0
-9.9028,-7.139005,0
-9.8982,-8.884565,0
-9.8942,1.236985,0
-9.8902,9.586109,0
-9.8862,4.052088,0
-9.8822,-7.101457,0
-9.8782,-8.662638,0
-9.8742,1.614853,0
-9.8702,9.902504,0
-9.8662,4.218516,0
-9.8622,-7.022941,0
-9.8581,-8.507409,0
-9.8538,1.925749,0
-9.8498,10.376768,0
-9.8458,4.689497,0
-9.8418,-6.677574,0
-9.8378,-8.192603,0
-9.8338,2.085178,0
-9.8298,10.387015,0
-9.8258,4.686533,0
-9.8228,-6.510398,0
-9.8185,-7.708774,0
-9.8145,2.465422,0
-9.8105,10.698601,1
-9.8055,4.598407,0
-9.8000,-6.883276,0
-9.7899,-8.406555,0
-9.7889,2.048264,0
-9.7889,10.305618,0
-9.7859,4.525063,0
-9.7819,-6.736704,0
-9.7779,-8.286675,0
-9.7739,1.824271,0
-9.7699,9.976266,0
-9.7659,4.295275,0
-9.7619,-6.965783,0
-9.7579,-8.576769,0
-9.7539,1.288862,0
-9.7489,8.947060,0
-9.7459,2.711234,0
-9.7419,-8.265339,0
-9.7379,-9.247138,0
-9.7339,1.227870,0
-9.7299,9.367380,0
-9.7254,3.210973,0
-9.7123,-7.858622,0
-9.7123,-8.687194,0
-9.7113,1.720629,0
-9.7103,9.579917,0
-9.7063,3.651593,0
-9.7023,-7.460578,0
-9.6978,-8.656693,0
-9.6938,1.773053,0
-9.6898,9.358035,0
-9.6858,2.901263,0
-9.6817,-8.458656,0
-9.6777,-9.644105,0
-9.6737,0.512556,0
-9.6697,8.074788,0
-9.6657,2.238156,0
-9.6617,-8.277482,0
-9.6577,-8.612617,0
-9.6533,2.143152,0
-9.6461,9.740058,0
-9.6411,3.385098,0
-9.6401,-7.692334,0
-9.6381,-8.497674,0
-9.6341,2.003810,0
-9.6301,9.495635,0
-9.6251,2.979162,0
-9.6221,-8.241312,0
-9.6177,-9.083685,0
-9.6136,1.615452,0
-9.6096,9.458628,0
-9.6056,3.268989,0
-9.6013,-8.115033,0
-9.5968,-9.224381,0
-9.5938,1.070012,0
-9.5898,8.754814,0
-9.5858,3.564073,0
-9.5818,-5.568650,0
-9.5778,-5.106593,0
-9.5738,5.675323,0
-9.5616,12.317141,1
-9.5606,4.532778,0
-9.5596,-7.573455,0
-9.5576,-8.901769,0
-9.5536,1.519788,0
-9.5496,8.785318,0
-9.5456,2.276131,0
-9.5416,-8.658704,0
-9.5376,-9.296348,0
-9.5336,1.370374,0
-9.5296,8.864524,0
-9.5256,2.513985,0
-9.5216,-8.181627,0
-9.5176,-8.404849,0
-9.5136,2.206291,0
-9.5096,8.989927,0
-9.5056,2.132871,0
-9.5016,-8.751122,0
-9.4980,-8.985970,0
-9.4941,1.826803,0
-9.4834,8.944259,0
-9.4824,2.440879,0
-9.4814,-8.371548,0
-9.4774,-8.551899,0
-9.4734,2.050514,0
-9.4694,8.936653,0
-9.4654,2.248464,0
-9.4614,-8.376599,0
-9.4574,-8.624864,0
-9.4534,1.841617,0
-9.4494,8.556506,0
-9.4454,1.645342,0
-9.4414,-8.901590,0
-9.4374,-8.349500,0
-9.4332,2.418561,0
-9.4292,8.815332,0
-9.4252,1.621338,0
-9.4212,-9.170768,0
-9.4132,-8.976245,0
-9.4092,2.073017,0
-9.4082,8.994722,0
-9.4052,2.331873,0
-9.4012,-8.010849,0
-9.3967,-7.674590,0
-9.3937,3.017204,0
-9.3897,9.437591,0
-9.3857,1.815700,0
-9.3817,-9.118588,0
-9.3777,-8.679789,0
-9.3737,2.512806,0
-9.3697,9.183527,0
-9.3652,2.062528,0
-9.3612,-8.238594,0
-9.3578,-7.476474,0
-9.3530,4.152654,0
-9.3495,11.284688,0
-9.3375,4.132484,0
-9.3365,-6.541311,0
-9.3365,-6.257940,0
-9.3335,4.922108,0
-9.3295,11.531737,0
-9.3255,4.266188,0
-9.3215,-6.099304,0
-9.3175,-5.498979,0
-9.3135,5.549389,0
-9.3095,11.969169,0
-9.3055,4.763422,0
-9.3015,-5.551494,0
-9.2973,-4.737189,0
-9.2933,6.512715,0
-9.2893,12.749195,1
-9.2853,5.034773,0
-9.2813,-5.886070,0
-9.2753,-5.349760,0
-9.2643,5.668952,0
-9.2643,11.869150,0
-9.2633,4.381317,0
-9.2613,-6.294708,0
-9.2573,-5.727297,0
-9.2533,5.292476,0
-9.2493,11.249227,0
-9.2450,3.634387,0
-9.2410,-7.102466,0
-9.2370,-6.724814,0
-9.2330,3.961954,0
-9.2290,9.960920,0
-9.2256,2.386964,0
-9.2217,-7.896280,0
-9.2167,-6.952634,0
-9.2136,4.431152,0
-9.2096,10.655609,0
-9.2056,3.015431,0
-9.2006,-7.450922,0
-9.1970,-6.451532,0
-9.1890,4.615823,0
-9.1820,10.687832,0
-9.1820,3.165956,0
-9.1810,-7.140349,0
-9.1770,-5.814667,0
-9.1727,5.467556,0
-9.1687,11.231516,0
-9.1654,3.298298,0
-9.1609,-7.027108,0
-9.1579,-6.051511,0
-9.1536,5.128369,0
-9.1486,10.858391,0
-9.1454,2.811208,0
-9.1409,-7.568259,0
-9.1377,-6.116004,0
-9.1334,5.258339,0
-9.1294,11.128735,0
-9.1254,3.222481,0
-9.1172,-7.119819,0
-9.1056,-6.042185,0
-9.1046,4.960455,0
-9.1046,10.726417,0
-9.1036,2.900263,0
-9.1006,-7.366908,0
-9.0975,-6.186160,0
-9.0925,4.940540,0
-9.0895,10.368616,0
-9.0855,2.211505,0
-9.0815,-8.076242,0
-9.0771,-6.605507,0
-9.0731,4.793279,0
-9.0691,10.268377,0
-9.0651,1.758359,0
-9.0611,-8.947844,0
-9.0571,-7.700172,0
-9.0531,3.543683,0
-9.0489,9.285578,0
-9.0449,1.477485,0
-9.0399,-8.694137,0
-9.0269,-7.436457,0
-9.0269,3.799480,0
-9.0259,9.305993,0
-9.0249,1.244342,0
-9.0209,-8.774331,0
-9.0169,-7.231561,0
-9.0129,3.938489,0
-9.0089,9.110146,0
-9.0049,0.779492,0
-9.0009,-9.411328,0
-8.9972,-7.749080,0
-8.9932,3.846044,0
-8.9892,9.286934,0
-8.9852,1.078890,0
-8.9812,-9.024624,0
-8.9772,-7.474872,0
-8.9732,3.640603,0
-8.9692,8.985591,0
-8.9648,0.858828,0
-8.9528,-8.932820,0
-8.9518,-7.195921,0
-8.9518,3.722731,0
-8.9488,8.273641,0
-8.9448,-0.477242,0
-8.9408,-10.390197,0
-8.9368,-8.124197,0
-8.9328,3.790826,0
-8.9288,9.338960,1
-8.9248,1.254604,0
-8.9208,-8.842848,0
-8.9168,-7.303763,0
-8.9128,3.922172,0
-8.9088,8.741603,0
-8.9048,0.489305,0
-8.9008,-9.160897,0
-8.8962,-7.230983,0
-8.8932,4.176624,0
-8.8882,9.042795,0
-8.8752,0.636219,0
-8.8732,-9.209652,0
-8.8732,-7.361517,0
-8.8722,3.910986,0
-8.8682,8.603671,0
-8.8642,0.328214,0
-8.8592,-8.467900,0
-8.8562,-5.166072,0
-8.8522,7.395899,0
-8.8482,12.995168,1
-8.8442,4.077869,0
-8.8402,-6.831458,0
-8.8362,-6.078437,0
-8.8322,4.231732,0
-8.8282,8.302456,0
-8.8242,-0.527564,0
-8.8202,-10.379201,0
-8.8162,-7.856396,0
-8.8122,3.666660,0
-8.8082,8.351205,0
-8.8032,-0.410632,0
-8.8002,-10.098543,0
-8.7971,-7.946954,0
-8.7921,3.488126,0
-8.7881,7.967944,0
-8.7841,-0.592921,0
-8.7811,-10.321707,0
-8.7761,-8.047079,0
-8.7721,3.215065,0
-8.7681,7.824694,0
-8.7641,-0.504154,0
-8.7601,-9.797177,0
-8.7561,-7.344256,0
-8.7521,3.647482,0
-8.7481,7.772161,0
-8.7451,-1.087317,0
-8.7401,-10.652330,0
-8.7351,-8.004707,0
-8.7231,3.349790,0
-8.7161,7.592671,0
-8.7151,-1.239941,0
-8.7151,-10.752894,0
-8.7141,-8.249091,0
-8.7121,3.155499,0
-8.7081,7.552737,0
-8.7051,-1.332606,0
-8.7009,-11.011016,0
-8.6964,-8.401886,0
-8.6924,3.105310,0
-8.6881,7.353489,0
-8.6841,-1.226879,0
-8.6800,-10.130917,0
-8.6761,-7.237631,0
-8.6721,4.172842,0
-8.6681,7.839263,0
-8.6641,-1.383360,0
-8.6601,-10.742700,0
-8.6561,-7.770655,0
-8.6521,3.862160,0
-8.6481,7.790600,0
-8.6441,-1.177234,0
-8.6400,-10.315846,0
-8.6360,-6.873712,0
-8.6320,5.039626,0
-8.6287,8.938243,0
-8.6237,-0.157615,0
-8.6206,-9.248900,0
-8.6166,-5.720267,0
-8.6126,6.492054,0
-8.6083,10.434718,0
-8.6040,1.388436,0
-8.6010,-7.788755,0
-8.5961,-4.767184,0
-8.5921,7.056652,0
-8.5830,10.832095,0
-8.5435,1.688793,0
-8.5403,-7.188109,0
-8.5378,-3.768936,0
-8.5360,7.912378,0
-8.5360,11.370120,0
-8.5340,1.791930,0
-8.5330,-7.472079,0
-8.5320,-3.908162,0
-8.5320,7.722110,0
-8.5310,11.175395,0
-8.5310,1.724553,0
-8.5310,-7.925911,0
-8.5300,-4.859055,0
-8.5300,6.806105,0
-8.5280,10.490410,0
-8.5240,0.959177,0
-8.5200,-8.655352,0
-8.5160,-5.856376,0
-8.5120,5.404607,0
-8.5090,8.740552,0
-8.5036,-0.821578,0
-8.4999,-10.005652,0
-8.4959,-6.552689,0
-8.4919,4.971333,0
-8.4879,8.024483,1
-8.4839,-1.543005,0
-8.4805,-10.649574,0
-8.4761,-7.026465,0
-8.4720,4.606237,0
-8.4676,7.816991,0
-8.4646,-1.822025,0
-8.4606,-11.043739,0
-8.4511,-7.465834,0
-8.4147,4.247596,0
-8.4147,7.450586,0
-8.4136,-2.001142,0
-8.4126,-11.258043,0
-8.4126,-7.952913,0
-8.4113,3.470809,0
-8.4093,6.710042,0
-8.4083,-2.636166,0
-8.4073,-11.400466,0
-8.4073,-7.644316,0
-8.4063,3.869930,0
-8.4053,6.761744,0
-8.4043,-2.709176,0
-8.4003,-11.453667,0
-8.3960,-7.492639,0
-8.3920,4.205314,0
-8.3882,7.042803,0
-8.3832,-2.705729,0
-8.3802,-11.673104,0
-8.3762,-7.889918,0
-8.3722,3.894130,0
-8.3682,6.716495,0
-8.3642,-3.152824,0
-8.3602,-12.042308,0
-8.3562,-8.202096,0
-8.3520,3.406269,0
-8.3480,6.303158,0
-8.3440,-3.289207,0
-8.3400,-11.764197,0
-8.3360,-7.838770,0
-8.3320,3.865611,0
-8.3280,6.800839,0
-8.3210,-2.828855,0
-8.2701,-11.131758,0
-8.2681,-6.652461,0
-8.2671,5.304772,0
-8.2661,8.040543,0
-8.2661,-1.808728,0
-8.2651,-10.563534,0
-8.2641,-6.567833,0
-8.2641,5.240551,0
-8.2631,7.946920,0
-8.2631,-1.818528,0
-8.2621,-10.259936,0
-8.2611,-5.955090,0
-8.2601,5.885879,0
-8.2601,8.483470,0
-8.2591,-1.336000,0
-8.2581,-9.803920,0
-8.2561,-5.547891,0
-8.2517,6.155696,0
-8.2482,8.514513,0
-8.2442,-1.291356,0
-8.2392,-9.414840,0
-8.2356,-4.669724,0
-8.2316,7.081876,0
-8.2276,9.290337,0
-8.2236,-1.044982,0
-8.2193,-9.520378,0
-8.2153,-4.664992,0
-8.2113,7.262885,0
-8.2073,9.230912,0
-8.2036,-1.303120,0
-8.2001,-9.892600,0
-8.1881,-5.000108,0
-8.1666,7.241910,0
-8.1489,9.906761,0
-8.1469,0.113936,0
-8.1469,-8.399931,0
-8.1439,-3.995604,0
-8.1409,7.602709,0
-8.1379,9.489312,0
-8.1339,-0.753586,0
-8.1319,-8.767158,0
-8.1289,-3.804425,0
-8.1269,8.220040,0
-8.1239,10.186443,0
-8.1219,-0.311858,0
-8.1199,-8.925120,0
-8.1179,-4.153138,0
-8.1158,7.893222,0
-8.1137,9.940241,0
-8.1117,-0.594949,0
-8.1117,-9.108169,0
-8.1107,-3.808092,0
-8.1107,8.984193,0
-8.1077,12.303392,1
-8.1037,3.067491,0
-8.0992,-5.058488,0
-8.0952,-1.300542,0
-8.0912,8.916295,0
-8.0872,9.482375,0
-8.0832,-1.488397,0
-8.0734,-9.758177,0
-8.0453,-4.649138,0
-8.0423,7.683777,0
-8.0403,9.586602,0
-8.0363,-1.023906,0
-8.0343,-9.471134,0
-8.0303,-4.428528,0
-8.0283,7.245329,0
-8.0263,8.901857,0
-8.0243,-1.364128,0
-8.0213,-9.245371,0
-8.0193,-4.290404,0
-8.0173,7.415279,0
-8.0163,9.351683,0
-8.0153,-1.131963,0
-8.0153,-9.219691,0
-8.0143,-4.023086,0
-8.0113,7.741112,0
-8.0073,9.121580,0
-8.0033,-1.364117,0
-8.0003,-9.242812,0
-7.9958,-3.966999,0
-7.9918,7.726831,0
-7.9878,9.209991,0
-7.9838,-1.123349,0
-7.9798,-9.140525,0
-7.9758,-4.088559,0
-7.9648,7.432056,0
-7.9365,8.724725,0
-7.9335,-1.808645,0
-7.9315,-9.455741,0
-7.9295,-3.797489,0
-7.9262,8.170947,0
-7.9235,9.469235,0
-7.9211,-1.381641,0
-7.9177,-9.502404,0
-7.9151,-4.436558,0
-7.9121,7.162261,0
-7.9121,8.472074,0
-7.9111,-1.816632,0
-7.9101,-9.276539,0
-7.9101,-4.006204,0
-7.9091,7.415992,0
-7.9079,8.397829,0
-7.9028,-2.222575,0
-7.8988,-9.560860,0
-7.8955,-3.816802,0
-7.8921,7.928513,0
-7.8877,8.906131,0
-7.8837,-1.637002,0
-7.8795,-8.764436,0
-7.8755,-2.719819,0
-7.8715,9.168742,0
-7.8675,9.962387,1
-7.8635,-0.880836,0
-7.8590,-7.986240,0
-7.8490,-1.739400,0
-7.8079,10.317091,0
-7.8039,11.309599,1
-7.8039,0.566540,0
-7.8029,-6.812162,0
-7.8019,-1.000065,0
-7.8009,10.494960,0
-7.7999,11.156755,0
-7.7989,0.509455,0
-7.7989,-6.856477,0
-7.7977,-0.928610,0
-7.7977,10.685428,0
-7.7967,11.092042,0
-7.7967,-0.029214,0
-7.7957,-7.468600,0
-7.7937,-1.750606,0
-7.7907,9.592658,0
-7.7867,9.904618,0
-7.7827,-1.038125,0
-7.7787,-8.337661,0
-7.7747,-2.159974,0
-7.7707,9.514358,0
-7.7667,9.894800,0
-7.7627,-1.251982,0
-7.7587,-8.903471,0
-7.7547,-3.091612,0
-7.7507,8.297039,0
-7.7467,8.601911,0
-7.7427,-2.292292,0
-7.7393,-9.543405,0
-7.7353,-3.532700,0
-7.7313,8.233312,0
-7.7273,8.818251,0
-7.7193,-1.751409,0
-7.7091,-8.684778,0
-7.7091,-2.541414,0
-7.7081,8.717693,0
-7.6886,8.983179,0
-7.6866,-1.733318,0
-7.6836,-8.795837,0
-7.6816,-2.807436,0
-7.6796,8.819501,0
-7.6786,9.072858,0
-7.6776,-1.835117,0
-7.6776,-8.599158,0
-7.6756,-2.321205,0
-7.6706,9.017370,0
-7.6666,8.996166,0
-7.6626,-1.858942,0
-7.6586,-8.686821,0
-7.6546,-2.407459,0
-7.6506,8.942500,0
-7.6466,8.757297,0
-7.6426,-2.388287,0
-7.6386,-9.161326,0
-7.6346,-2.664694,0
-7.6306,8.835021,0
-7.6266,8.828104,0
-7.6236,-2.037816,0
-7.6186,-9.037127,0
-7.6154,-3.060185,0
-7.6105,8.162453,0
