Time(s),Filtered_ECG(mV),R_Peak
-11.8047,0.541697,0
-11.8012,0.580870,0
-11.7972,0.527929,0
-11.7932,0.382822,0
-11.7892,0.134188,0
-11.7852,-0.195000,0
-11.7812,-0.489436,0
-11.7762,-0.539746,0
-11.7578,-0.133016,0
-11.7568,0.801922,0
-11.7568,2.089890,0
-11.7558,3.333384,0
-11.7558,4.077085,0
-11.7528,4.029802,0
-11.7488,3.214356,0
-11.7448,1.953828,0
-11.7408,0.701855,0
-11.7368,-0.181095,0
-11.7329,-0.576476,0
-11.7289,-0.607601,0
-11.7249,-0.513119,0
-11.7209,-0.488112,0
-11.7169,-0.590581,0
-11.7122,-0.753188,0
-11.7082,-0.867295,0
-11.7048,-0.868632,0
-11.7003,-0.770016,0
-11.6963,-0.634991,0
-11.6833,-0.527233,0
-11.6813,-0.477109,0
-11.6803,-0.482012,0
-11.6793,-0.526700,0
-11.6763,-0.598431,0
-11.6723,-0.684225,0
-11.6683,-0.758814,0
-11.6643,-0.781926,0
-11.6603,-0.714891,0
-11.6563,-0.548204,0
-11.6523,-0.320003,0
-11.6483,-0.109611,0
-11.6443,-0.006377,0
-11.6403,-0.069475,0
-11.6363,-0.299146,0
-11.6323,-0.633024,0
-11.6283,-0.968993,0
-11.6243,-1.205374,0
-11.6203,-1.283057,0
-11.6163,-1.212513,0
-11.6123,-1.071896,0
-11.6083,-0.972463,0
-11.6043,-1.003397,0
-11.6002,-1.182833,0
-11.5962,-1.444343,0
-11.5912,-1.671683,0
-11.5722,-1.765535,0
-11.5692,-1.702586,0
-11.5672,-1.548047,0
-11.5662,-1.411129,0
-11.5652,-1.371655,0
-11.5642,-1.427392,0
-11.5642,-1.498534,0
-11.5602,-1.485657,0
-11.5562,-1.338996,0
-11.5522,-1.089113,0
-11.5482,-0.818268,0
-11.5442,-0.596468,0
-11.5402,-0.432074,0
-11.5362,-0.274060,0
-11.5322,-0.061714,0
-11.5282,0.219816,0
-11.5232,0.523628,0
-11.5202,0.777661,0
-11.5162,0.943657,0
-11.5122,1.049457,0
-11.5082,1.166431,0
-11.5042,1.348145,0
-11.5007,1.579019,0
-11.4954,1.776207,0
-11.4650,1.847566,0
-11.4620,1.764265,0
-11.4590,1.592711,0
-11.4560,1.458557,0
-11.4540,1.464967,0
-11.4530,1.621582,0
-11.4520,1.834251,0
-11.4500,1.963589,0
-11.4470,1.913106,0
-11.4470,1.688441,0
-11.4470,1.390316,0
-11.4460,1.148762,0
-11.4440,1.043500,0
-11.4400,1.060862,0
-11.4358,1.110585,0
-11.4328,1.086772,0
-11.4284,0.932128,0
-11.4244,0.667391,0
-11.4204,0.373086,0
-11.4164,0.140248,0
-11.4118,0.022237,0
-11.4088,0.014505,0
-11.4045,0.069217,0
-11.4000,0.130636,0
-11.3960,0.167230,0
-11.3860,0.181744,0
-11.3740,0.196348,0
-11.3730,0.226122,0
-11.3720,0.260940,0
-11.3710,0.269096,0
-11.3640,0.220465,0
-11.3610,0.112597,0
-11.3600,-0.019833,0
-11.3590,-0.120893,0
-11.3560,-0.145386,0
-11.3520,-0.085772,0
-11.3480,0.024177,0
-11.3440,0.130731,0
-11.3400,0.190516,0
-11.3360,0.188256,0
-11.3320,0.131807,0
-11.3280,0.033495,0
-11.3245,-0.102158,0
-11.3205,-0.271126,0
-11.3165,-0.449586,0
-11.3122,-0.582959,0
-11.3082,-0.603237,0
-11.3042,-0.471082,0
-11.2996,-0.214742,0
-11.2933,0.067434,0
-11.2793,0.252291,0
-11.2793,0.261400,0
-11.2781,0.109455,0
-11.2781,-0.103512,0
-11.2760,-0.253769,0
-11.2720,-0.268911,0
-11.2678,-0.165852,0
-11.2638,-0.027953,0
-11.2598,0.058539,0
-11.2564,0.060197,0
-11.2524,0.004555,0
-11.2484,-0.060095,0
-11.2444,-0.115639,0
-11.2394,-0.190592,0
-11.2364,-0.326547,0
-11.2324,-0.522453,0
-11.2280,-0.706732,0
-11.2240,-0.768903,0
-11.2200,-0.635936,0
-11.2160,-0.339499,0
-11.2120,-0.019820,0
-11.2080,0.146632,0
-11.2033,0.053936,0
-11.1998,-0.261818,0
-11.1868,-0.636108,0
-11.1848,-0.869180,0
-11.1838,-0.840885,0
-11.1828,-0.575482,0
-11.1798,-0.218405,0
-11.1758,0.055749,0
-11.1718,0.142851,0
-11.1678,0.055488,0
-11.1638,-0.105972,0
-11.1598,-0.229626,0
-11.1554,-0.260881,0
-11.1520,-0.220861,0
-11.1480,-0.170112,0
-11.1440,-0.151129,0
-11.1400,-0.154531,0
-11.1360,-0.132857,0
-11.1320,-0.049021,0
-11.1280,0.080014,0
-11.1240,0.181466,0
-11.1200,0.173891,0
-11.1156,0.032989,0
-11.1114,-0.172695,0
-11.1084,-0.309736,0
-11.1018,-0.263351,0
-11.0881,-0.026650,0
-11.0871,0.266846,0
-11.0871,0.400596,0
-11.0861,0.199098,0
-11.0841,-0.352877,0
-11.0801,-1.073416,0
-11.0757,-1.661528,0
-11.0717,-1.851927,0
-11.0677,-1.557224,0
-11.0637,-0.912345,0
-11.0597,-0.195440,0
-11.0557,0.323762,0
-11.0517,0.514382,0
-11.0477,0.419636,0
-11.0437,0.190091,0
-11.0397,-0.025732,0
-11.0357,-0.155555,0
-11.0317,-0.203396,0
-11.0277,-0.199137,0
-11.0237,-0.156701,0
-11.0177,-0.080980,0
-11.0054,-0.008748,0
-11.0054,-0.027566,0
-11.0044,-0.228697,0
-11.0034,-0.610195,0
-10.9999,-1.005598,0
-10.9959,-1.117367,0
-10.9919,-0.668319,0
-10.9879,0.408121,0
-10.9839,1.866023,0
-10.9799,3.219856,0
-10.9759,3.969471,0
-10.9715,3.850827,0
-10.9675,2.962865,0
-10.9635,1.697312,0
-10.9595,0.522163,0
-10.9555,-0.244323,0
-10.9515,-0.540667,0
-10.9475,-0.511857,0
-10.9395,-0.365958,0
-10.9235,-0.245818,0
-10.9235,-0.187694,0
-10.9225,-0.161507,0
-10.9225,-0.133190,0
-10.9225,-0.094100,0
-10.9195,-0.049433,0
-10.9155,0.001541,0
-10.9115,0.061506,0
-10.9076,0.111128,0
-10.9036,0.099309,0
-10.8994,-0.026234,0
-10.8954,-0.263432,0
-10.8914,-0.525494,0
-10.8874,-0.676269,0
-10.8834,-0.619326,0
-10.8794,-0.376547,0
-10.8754,-0.088707,0
-10.8714,0.073705,0
-10.8674,0.028205,0
-10.8634,-0.163695,0
-10.8594,-0.348965,0
-10.8554,-0.405644,0
-10.8514,-0.339108,0
-10.8474,-0.274105,0
-10.8314,-0.347885,0
-10.8314,-0.591068,0
-10.8304,-0.894818,0
-10.8304,-1.093629,0
-10.8274,-1.097801,0
-10.8234,-0.967097,0
-10.8194,-0.863615,0
-10.8154,-0.920761,0
-10.8114,-1.135248,0
-10.8073,-1.371513,0
-10.8039,-1.475811,0
-10.7991,-1.405904,0
-10.7951,-1.267639,0
-10.7911,-1.225302,0
-10.7871,-1.357407,0
-10.7831,-1.577134,0
-10.7791,-1.686785,0
-10.7751,-1.527615,0
-10.7715,-1.107759,0
-10.7655,-0.606030,0
-10.7515,-0.246555,0
-10.7505,-0.140574,0
-10.7505,-0.216279,0
-10.7495,-0.286687,0
-10.7471,-0.197314,0
-10.7431,0.063544,0
-10.7391,0.373785,0
-10.7361,0.589659,0
-10.7312,0.664871,0
-10.7272,0.681044,0
-10.7232,0.770908,0
-10.7192,1.003249,0
-10.7152,1.325828,0
-10.7112,1.610273,0
-10.7070,1.757613,0
-10.7033,1.775553,0
-10.6992,1.765585,0
-10.6950,1.834029,0
-10.6911,2.001947,0
-10.6864,2.186267,0
-10.6679,2.263831,0
-10.6679,2.163753,0
-10.6669,1.914890,0
-10.6669,1.616027,0
-10.6659,1.359345,0
-10.6629,1.170839,0
-10.6589,1.010740,0
-10.6549,0.824480,0
-10.6509,0.595943,0
-10.6469,0.359641,0
-10.6429,0.168233,0
-10.6389,0.049415,0
-10.6349,-0.009603,0
-10.6309,-0.040933,0
-10.6278,-0.062723,0
-10.6230,-0.066434,0
-10.6196,-0.035068,0
-10.6156,0.027662,0
-10.6116,0.087212,0
-10.6076,0.098584,0
-10.6034,0.039642,0
-10.5992,-0.072464,0
-10.5952,-0.196163,0
-10.5832,-0.297407,0
-10.5832,-0.369426,0
-10.5822,-0.423352,0
-10.5792,-0.461043,0
-10.5752,-0.459320,0
-10.5712,-0.384925,0
-10.5672,-0.230006,0
-10.5628,-0.035516,0
-10.5587,0.123767,0
-10.5555,0.187158,0
-10.5515,0.152968,0
-10.5475,0.082493,0
-10.5425,0.055789,0
-10.5395,0.111164,0
-10.5351,0.215508,0
-10.5311,0.289935,0
-10.5271,0.271746,0
-10.5161,0.164288,0
-10.5006,0.034978,0
-10.4996,-0.037677,0
-10.4996,-0.026763,0
-10.4986,0.020199,0
-10.4966,0.017246,0
-10.4946,-0.091882,0
-10.4936,-0.285424,0
-10.4906,-0.472781,0
-10.4866,-0.556158,0
-10.4826,-0.500707,0
-10.4786,-0.362706,0
-10.4746,-0.255071,0
-10.4706,-0.273251,0
-10.4666,-0.431235,0
-10.4626,-0.649691,0
-10.4586,-0.803230,0
-10.4546,-0.796011,0
-10.4506,-0.618613,0
-10.4466,-0.352735,0
-10.4426,-0.123094,0
-10.4378,-0.026918,0
-10.4156,-0.082917,0
-10.4146,-0.228352,0
-10.4136,-0.363836,0
-10.4136,-0.417555,0
-10.4136,-0.389580,0
-10.4126,-0.348987,0
-10.4106,-0.385231,0
-10.4066,-0.543874,0
-10.4026,-0.787706,0
-10.3991,-1.009467,0
-10.3951,-1.089989,0
-10.3901,-0.965943,0
-10.3870,-0.664792,0
-10.3831,-0.286217,0
-10.3786,0.055051,0
-10.3746,0.285499,0
-10.3706,0.392903,0
-10.3666,0.404294,0
-10.3626,0.347701,0
-10.3586,0.232705,0
-10.3546,0.064323,0
-10.3506,-0.128277,0
-10.3466,-0.283413,0
-10.3431,-0.338124,0
-10.3391,-0.280610,0
-10.3349,-0.177625,0
-10.3299,-0.140051,0
-10.3179,-0.235507,0
-10.3169,-0.406268,0
-10.3109,-0.462823,0
-10.3109,-0.180794,0
-10.3099,0.544359,0
-10.3069,1.582933,0
-10.3029,2.584162,0
-10.2986,3.129823,0
-10.2946,2.949259,0
-10.2906,2.069962,0
-10.2866,0.811001,0
-10.2826,-0.379075,0
-10.2786,-1.143832,0
-10.2746,-1.371470,0
-10.2706,-1.198878,0
-10.2666,-0.883724,0
-10.2626,-0.638886,0
-10.2586,-0.533867,0
-10.2546,-0.509918,0
-10.2506,-0.474487,0
-10.2466,-0.393503,0
-10.2426,-0.315182,0
-10.2365,-0.318861,0
-10.2235,-0.439221,0
-10.2145,-0.629297,0
-10.2115,-0.789868,0
-10.2088,-0.839242,0
-10.2088,-0.768040,0
-10.2077,-0.638596,0
-10.2067,-0.533355,0
-10.2067,-0.494905,0
-10.2028,-0.503226,0
-10.1982,-0.503448,0
-10.1942,-0.457276,0
-10.1902,-0.374900,0
-10.1862,-0.303157,0
-10.1822,-0.282811,0
-10.1782,-0.312641,0
-10.1742,-0.350825,0
-10.1712,-0.352027,0
-10.1667,-0.308315,0
-10.1629,-0.258769,0
-10.1589,-0.258711,0
-10.1549,-0.333584,0
-10.1505,-0.456167,0
-10.1465,-0.567369,0
-10.1425,-0.624700,0
-10.1385,-0.638303,0
-10.1345,-0.662664,0
-10.1305,-0.747624,0
-10.1265,-0.887028,0
-10.1225,-1.008804,0
-10.1185,-1.019957,0
-10.1125,-0.876323,0
-10.1035,-0.623911,0
-10.0993,-0.376101,0
-10.0983,-0.237587,0
-10.0973,-0.227488,0
-10.0943,-0.258467,0
-10.0903,-0.190929,0
-10.0863,0.071971,0
-10.0823,0.513036,0
-10.0782,1.002859,0
-10.0742,1.374358,0
-10.0702,1.520667,0
-10.0662,1.453117,0
-10.0622,1.285446,0
-10.0582,1.160342,0
-10.0542,1.169537,0
-10.0502,1.316331,0
-10.0462,1.535392,0
-10.0422,1.745988,0
-10.0382,1.898457,0
-10.0342,1.987285,0
-10.0302,2.032819,0
-10.0262,2.054124,0
-10.0222,2.054801,0
-10.0182,2.026947,0
-10.0142,1.962422,0
-10.0101,1.858118,0
-10.0064,1.712172,0
-10.0024,1.519269,0
-9.9979,1.274281,0
-9.9939,0.984015,0
-9.9899,0.676534,0
-9.9869,0.396778,0
-9.9827,0.187543,0
-9.9787,0.067428,0
-9.9747,0.021070,0
-9.9707,0.008515,0
-9.9657,-0.013126,0
-9.9627,-0.070232,0
-9.9577,-0.166073,0
-9.9537,-0.286850,0
-9.9497,-0.412057,0
-9.9457,-0.521651,0
-9.9417,-0.599329,0
-9.9379,-0.636035,0
-9.9329,-0.635444,0
-9.9208,-0.616905,0
-9.9198,-0.609099,0
-9.9188,-0.633997,0
-9.9188,-0.690974,0
-9.9138,-0.754647,0
-9.9108,-0.791400,0
-9.9058,-0.783972,0
-9.9028,-0.744457,0
-9.8982,-0.703481,0
-9.8942,-0.682948,0
-9.8902,-0.675314,0
-9.8862,-0.649026,0
-9.8822,-0.577884,0
-9.8782,-0.469546,0
-9.8742,-0.365767,0
-9.8702,-0.309454,0
-9.8662,-0.303956,0
-9.8622,-0.301430,0
-9.8581,-0.236513,0
-9.8538,-0.082937,0
-9.8498,0.113693,0
-9.8458,0.260180,0
-9.8418,0.285492,0
-9.8378,0.203345,0
-9.8338,0.113692,0
-9.8298,0.133528,0
-9.8258,0.305020,0
-9.8228,0.552832,0
-9.8185,0.729524,0
-9.8145,0.720458,0
-9.8105,0.530214,1
-9.8055,0.282716,0
-9.8000,0.132144,0
-9.7899,0.151598,0
-9.7889,0.285188,0
-9.7889,0.400069,0
-9.7859,0.395778,0
-9.7819,0.282399,0
-9.7779,0.164470,0
-9.7739,0.144411,0
-9.7699,0.225765,0
-9.7659,0.297990,0
-9.7619,0.218888,0
-9.7579,-0.069162,0
-9.7539,-0.482065,0
-9.7489,-0.843069,0
-9.7459,-1.001260,0
-9.7419,-0.928767,0
-9.7379,-0.724859,0
-9.7339,-0.530215,0
-9.7299,-0.423949,0
-9.7254,-0.383649,0
-9.7123,-0.331549,0
-9.7123,-0.218004,0
-9.7113,-0.067467,0
-9.7103,0.048559,0
-9.7063,0.079520,0
-9.7023,0.037460,0
-9.6978,-0.027315,0
-9.6938,-0.091429,0
-9.6898,-0.197150,0
-9.6858,-0.418186,0
-9.6817,-0.773924,0
-9.6777,-1.168331,0
-9.6737,-1.419263,0
-9.6697,-1.371577,0
-9.6657,-1.012265,0
-9.6617,-0.494092,0
-9.6577,-0.041326,0
-9.6533,0.194860,0
-9.6461,0.220956,0
-9.6411,0.162313,0
-9.6401,0.138244,0
-9.6381,0.159196,0
-9.6341,0.134170,0
-9.6301,-0.020142,0
-9.6251,-0.269485,0
-9.6221,-0.459401,0
-9.6177,-0.437718,0
-9.6136,-0.205042,0
-9.6096,0.044530,0
-9.6056,0.053408,0
-9.6013,-0.278666,0
-9.5968,-0.754707,0
-9.5938,-0.954053,0
-9.5898,-0.499790,0
-9.5858,0.653717,0
-9.5818,2.122340,0
-9.5778,3.272711,0
-9.5738,3.578788,0
-9.5616,2.924493,1
-9.5606,1.655472,0
-9.5596,0.353323,0
-9.5576,-0.509099,0
-9.5536,-0.803577,0
-9.5496,-0.736304,0
-9.5456,-0.631630,0
-9.5416,-0.683966,0
-9.5376,-0.851860,0
-9.5336,-0.946278,0
-9.5296,-0.819826,0
-9.5256,-0.501760,0
-9.5216,-0.181407,0
-9.5176,-0.065597,0
-9.5136,-0.227307,0
-9.5096,-0.558836,0
-9.5056,-0.855926,0
-9.5016,-0.961452,0
-9.4980,-0.861337,0
-9.4941,-0.670875,0
-9.4834,-0.534840,0
-9.4824,-0.523414,0
-9.4814,-0.598677,0
-9.4774,-0.666061,0
-9.4734,-0.661510,0
-9.4694,-0.604374,0
-9.4654,-0.578505,0
-9.4614,-0.660588,0
-9.4574,-0.852783,0
-9.4534,-1.070942,0
-9.4494,-1.197843,0
-9.4454,-1.164351,0
-9.4414,-1.002093,0
-9.4374,-0.830275,0
-9.4332,-0.782753,0
-9.4292,-0.920618,0
-9.4252,-1.186020,0
-9.4212,-1.428417,0
-9.4132,-1.490018,0
-9.4092,-1.300072,0
-9.4082,-0.920848,0
-9.4052,-0.516770,0
-9.4012,-0.265049,0
-9.3967,-0.262060,0
-9.3937,-0.481050,0
-9.3897,-0.802441,0
-9.3857,-1.090729,0
-9.3817,-1.264107,0
-9.3777,-1.313446,0
-9.3737,-1.267738,0
-9.3697,-1.142926,0
-9.3652,-0.920271,0
-9.3612,-0.572402,0
-9.3578,-0.112725,0
-9.3530,0.378599,0
-9.3495,0.782231,0
-9.3375,1.007339,0
-9.3365,1.050486,0
-9.3365,0.999032,0
-9.3335,0.972702,0
-9.3295,1.044505,0
-9.3255,1.199260,0
-9.3215,1.359689,0
-9.3175,1.457859,0
-9.3135,1.494394,0
-9.3095,1.537755,0
-9.3055,1.663728,0
-9.3015,1.883485,0
-9.2973,2.118889,0
-9.2933,2.247648,0
-9.2893,2.186531,1
-9.2853,1.950794,0
-9.2813,1.645604,0
-9.2753,1.396452,0
-9.2643,1.270322,0
-9.2643,1.243586,0
-9.2633,1.234569,0
-9.2613,1.169584,0
-9.2573,1.029502,0
-9.2533,0.844819,0
-9.2493,0.651668,0
-9.2450,0.452330,0
-9.2410,0.216900,0
-9.2370,-0.075106,0
-9.2330,-0.391055,0
-9.2290,-0.641933,0
-9.2256,-0.730430,0
-9.2217,-0.618564,0
-9.2167,-0.363768,0
-9.2136,-0.092721,0
-9.2096,0.072781,0
-9.2056,0.087986,0
-9.2006,0.006278,0
-9.1970,-0.063513,0
-9.1890,-0.031681,0
-9.1820,0.117921,0
-9.1820,0.327761,0
-9.1810,0.514275,0
-9.1770,0.624036,0
-9.1727,0.657873,0
-9.1687,0.650924,0
-9.1654,0.631517,0
-9.1609,0.595980,0
-9.1579,0.520235,0
-9.1536,0.396482,0
-9.1486,0.260836,0
-9.1454,0.183668,0
-9.1409,0.224321,0
-9.1377,0.382625,0
-9.1334,0.586430,0
-9.1294,0.730333,0
-9.1254,0.742551,0
-9.1172,0.633230,0
-9.1056,0.487550,0
-9.1046,0.405486,0
-9.1046,0.429798,0
-9.1036,0.514816,0
-9.1006,0.560844,0
-9.0975,0.490915,0
-9.0925,0.313375,0
-9.0895,0.121298,0
-9.0855,0.025043,0
-9.0815,0.065356,0
-9.0771,0.172750,0
-9.0731,0.208428,0
-9.0691,0.062488,0
-9.0651,-0.259947,0
-9.0611,-0.629767,0
-9.0571,-0.873580,0
-9.0531,-0.888525,0
-9.0489,-0.710413,0
-9.0449,-0.485159,0
-9.0399,-0.363565,0
-9.0269,-0.396548,0
-9.0269,-0.508220,0
-9.0259,-0.565978,0
-9.0249,-0.492868,0
-9.0209,-0.334289,0
-9.0169,-0.225274,0
-9.0129,-0.281606,0
-9.0089,-0.499109,0
-9.0049,-0.742537,0
-9.0009,-0.838360,0
-8.9972,-0.704639,0
-8.9932,-0.418707,0
-8.9892,-0.166905,0
-8.9852,-0.109323,0
-8.9812,-0.259527,0
-8.9772,-0.472073,0
-8.9732,-0.552002,0
-8.9692,-0.407949,0
-8.9648,-0.133993,0
-8.9528,0.045734,0
-8.9518,-0.064254,0
-8.9518,-0.480539,0
-8.9488,-1.008337,0
-8.9448,-1.354346,0
-8.9408,-1.310108,0
-8.9368,-0.882024,0
-8.9328,-0.282626,0
-8.9288,0.205557,1
-8.9248,0.397610,0
-8.9208,0.295537,0
-8.9168,0.051862,0
-8.9128,-0.150828,0
-8.9088,-0.212158,0
-8.9048,-0.146136,0
-8.9008,-0.030250,0
-8.8962,0.070414,0
-8.8932,0.138528,0
-8.8882,0.180538,0
-8.8752,0.182434,0
-8.8732,0.103265,0
-8.8732,-0.072486,0
-8.8722,-0.264355,0
-8.8682,-0.280700,0
-8.8642,0.097109,0
-8.8592,0.963057,0
-8.8562,2.165359,0
-8.8522,3.314891,0
-8.8482,3.947817,1
-8.8442,3.763107,0
-8.8402,2.794749,0
-8.8362,1.407661,0
-8.8322,0.111873,0
-8.8282,-0.696775,0
-8.8242,-0.915793,0
-8.8202,-0.735317,0
-8.8162,-0.474533,0
-8.8122,-0.372732,0
-8.8082,-0.470175,0
-8.8032,-0.641003,0
-8.8002,-0.731794,0
-8.7971,-0.692380,0
-8.7921,-0.604227,0
-8.7881,-0.596898,0
-8.7841,-0.728500,0
-8.7811,-0.928613,0
-8.7761,-1.048558,0
-8.7721,-0.978025,0
-8.7681,-0.735893,0
-8.7641,-0.464414,0
-8.7601,-0.331342,0
-8.7561,-0.414575,0
-8.7521,-0.655018,0
-8.7481,-0.908878,0
-8.7451,-1.054683,0
-8.7401,-1.072015,0
-8.7351,-1.036180,0
-8.7231,-1.041612,0
-8.7161,-1.121195,0
-8.7151,-1.226705,0
-8.7151,-1.281475,0
-8.7141,-1.255991,0
-8.7121,-1.199584,0
-8.7081,-1.199927,0
-8.7051,-1.303602,0
-8.7009,-1.464654,0
-8.6964,-1.566394,0
-8.6924,-1.502930,0
-8.6881,-1.258939,0
-8.6841,-0.927301,0
-8.6800,-0.652254,0
-8.6761,-0.541332,0
-8.6721,-0.608812,0
-8.6681,-0.784262,0
-8.6641,-0.968797,0
-8.6601,-1.090887,0
-8.6561,-1.124706,0
-8.6521,-1.072205,0
-8.6481,-0.939414,0
-8.6441,-0.733456,0
-8.6400,-0.477405,0
-8.6360,-0.216556,0
-8.6320,0.003540,0
-8.6287,0.175440,0
-8.6237,0.347882,0
-8.6206,0.596297,0
-8.6166,0.958826,0
-8.6126,1.387834,0
-8.6083,1.764190,0
-8.6040,1.974956,0
-8.6010,2.000186,0
-8.5961,1.938654,0
-8.5921,1.944290,0
-8.5830,2.115214,0
-8.5435,2.419135,0
-8.5403,2.715345,0
-8.5378,2.859583,0
-8.5360,2.811657,0
-8.5360,2.661564,0
-8.5340,2.553595,0
-8.5330,2.569515,0
-8.5320,2.665129,0
-8.5320,2.711235,0
-8.5310,2.604555,0
-8.5310,2.356435,0
-8.5310,2.085002,0
-8.5300,1.916187,0
-8.5300,1.875247,0
-8.5280,1.859814,0
-8.5240,1.719465,0
-8.5200,1.379000,0
-8.5160,0.905542,0
-8.5120,0.464167,0
-8.5090,0.196875,0
-8.5036,0.121421,0
-8.4999,0.129330,0
-8.4959,0.081008,0
-8.4919,-0.082278,0
-8.4879,-0.300522,1
-8.4839,-0.457938,0
-8.4805,-0.488981,0
-8.4761,-0.435760,0
-8.4720,-0.409258,0
-8.4676,-0.490395,0
-8.4646,-0.658469,0
-8.4606,-0.810227,0
-8.4511,-0.853783,0
-8.4147,-0.795655,0
-8.4147,-0.743340,0
-8.4136,-0.817360,0
-8.4126,-1.045161,0
-8.4126,-1.327428,0
-8.4113,-1.508711,0
-8.4093,-1.497097,0
-8.4083,-1.335431,0
-8.4073,-1.165398,0
-8.4073,-1.113857,0
-8.4063,-1.194784,0
-8.4053,-1.306526,0
-8.4043,-1.324370,0
-8.4003,-1.209449,0
-8.3960,-1.042830,0
-8.3920,-0.957757,0
-8.3882,-1.028950,0
-8.3832,-1.212946,0
-8.3802,-1.388803,0
-8.3762,-1.462531,0
-8.3722,-1.444812,0
-8.3682,-1.435509,0
-8.3642,-1.529243,0
-8.3602,-1.724621,0
-8.3562,-1.916910,0
-8.3520,-1.982142,0
-8.3480,-1.881305,0
-8.3440,-1.694492,0
-8.3400,-1.553534,0
-8.3360,-1.528387,0
-8.3320,-1.563561,0
-8.3280,-1.520561,0
-8.3210,-1.293925,0
-8.2701,-0.906110,0
-8.2681,-0.502680,0
-8.2671,-0.250571,0
-8.2661,-0.220614,0
-8.2661,-0.346176,0
-8.2651,-0.485295,0
-8.2641,-0.529633,0
-8.2641,-0.470385,0
-8.2631,-0.374431,0
-8.2631,-0.303498,0
-8.2621,-0.255010,0
-8.2611,-0.177233,0
-8.2601,-0.038877,0
-8.2601,0.119034,0
-8.2591,0.205512,0
-8.2581,0.162388,0
-8.2561,0.032718,0
-8.2517,-0.054423,0
-8.2482,0.019107,0
-8.2442,0.259373,0
-8.2392,0.544060,0
-8.2356,0.712469,0
-8.2316,0.691593,0
-8.2276,0.552164,0
-8.2236,0.443670,0
-8.2193,0.460499,0
-8.2153,0.554809,0
-8.2113,0.577315,0
-8.2073,0.418933,0
-8.2036,0.133940,0
-8.2001,-0.069315,0
-8.1881,0.020993,0
-8.1666,0.441030,0
-8.1489,0.991635,0
-8.1469,1.359567,0
-8.1469,1.337575,0
-8.1439,0.976526,0
-8.1409,0.549295,0
-8.1379,0.350751,0
-8.1339,0.486689,0
-8.1319,0.812905,0
-8.1289,1.065719,0
-8.1269,1.073264,0
-8.1239,0.875872,0
-8.1219,0.663470,0
-8.1199,0.592258,0
-8.1179,0.644362,0
-8.1158,0.657245,0
-8.1137,0.502977,0
-8.1117,0.261947,0
-8.1117,0.226186,0
-8.1107,0.698787,0
-8.1107,1.726502,0
-8.1077,2.975163,1
-8.1037,3.867681,0
-8.0992,3.914746,0
-8.0952,3.020941,0
-8.0912,1.556545,0
-8.0872,0.144006,0
-8.0832,-0.698143,0
-8.0734,-0.821856,0
-8.0453,-0.468342,0
-8.0423,-0.056187,0
-8.0403,0.096767,0
-8.0363,-0.066777,0
-8.0343,-0.380343,0
-8.0303,-0.622368,0
-8.0283,-0.677060,0
-8.0263,-0.581893,0
-8.0243,-0.457103,0
-8.0213,-0.396254,0
-8.0193,-0.406542,0
-8.0173,-0.430592,0
-8.0163,-0.413414,0
-8.0153,-0.352091,0
-8.0153,-0.292636,0
-8.0143,-0.286639,0
-8.0113,-0.348525,0
-8.0073,-0.445404,0
-8.0033,-0.521122,0
-8.0003,-0.532375,0
-7.9958,-0.473084,0
-7.9918,-0.377251,0
-7.9878,-0.303881,0
-7.9838,-0.311573,0
-7.9798,-0.429550,0
-7.9758,-0.634432,0
-7.9648,-0.847207,0
-7.9365,-0.962410,0
-7.9335,-0.904412,0
-7.9315,-0.681802,0
-7.9295,-0.400677,0
-7.9262,-0.216664,0
-7.9235,-0.246386,0
-7.9211,-0.493090,0
-7.9177,-0.838989,0
-7.9151,-1.114790,0
-7.9121,-1.202894,0
-7.9121,-1.105368,0
-7.9111,-0.931788,0
-7.9101,-0.818624,0
-7.9101,-0.838995,0
-7.9091,-0.964336,0
-7.9079,-1.097757,0
-7.9028,-1.146311,0
-7.8988,-1.076316,0
-7.8955,-0.916854,0
-7.8921,-0.720733,0
-7.8877,-0.522409,0
-7.8837,-0.326208,0
-7.8795,-0.125589,0
-7.8755,0.073955,0
-7.8715,0.255007,0
-7.8675,0.411403,1
-7.8635,0.568380,0
-7.8590,0.773181,0
-7.8490,1.056268,0
-7.8079,1.393330,0
-7.8039,1.703693,1
-7.8039,1.894390,0
-7.8029,1.921654,0
-7.8019,1.824244,0
-7.8009,1.701487,0
-7.7999,1.649587,0
-7.7989,1.700771,0
-7.7989,1.807115,0
-7.7977,1.877251,0
-7.7977,1.836563,0
-7.7967,1.668359,0
-7.7967,1.412660,0
-7.7957,1.132615,0
-7.7937,0.879085,0
-7.7907,0.677459,0
-7.7867,0.536650,0
-7.7827,0.461190,0
-7.7787,0.449211,0
-7.7747,0.478093,0
-7.7707,0.496378,0
-7.7667,0.438796,0
-7.7627,0.261461,0
-7.7587,-0.026171,0
-7.7547,-0.358234,0
-7.7507,-0.644473,0
-7.7467,-0.817197,0
-7.7427,-0.861315,0
-7.7393,-0.808524,0
-7.7353,-0.704127,0
-7.7313,-0.575015,0
-7.7273,-0.423841,0
-7.7193,-0.250596,0
-7.7091,-0.078422,0
-7.7091,0.043870,0
-7.7081,0.070258,0
-7.6886,-0.003590,0
-7.6866,-0.124338,0
-7.6836,-0.206693,0
-7.6816,-0.187299,0
-7.6796,-0.068630,0
